suite	relpath	surface_pos	furthest_pos	signature	stuck_line
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2940.vhd	1	1211	function ID (	function  func1 (i,l:integer) return boolean;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2941.vhd	1283	1406	ID ; end	end proc1;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2942.vhd	1291	1404	ID ; end	end proc1;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2943.vhd	1	1211	function ID (	function F (i,j : integer) return integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2944.vhd	1	1211	procedure ID (	procedure P (i,j : inout integer);
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2946.vhd	1246	1465	ID ; --	end func2;   -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2947.vhd	1246	1531	ID ; begin	end proc;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2953.vhd	1246	1505	assert ID report	assert FALSE
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2954.vhd	1	1211	procedure ID (	procedure PX (signal I1: in Bit; signal I2 : out Bit; signal I3 : inout Integer);
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2956.vhd	1	1211	procedure ID (	procedure PX (signal I1: in Bit; signal I2 : out Bit; signal I3 : inout Integer);
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2957.vhd	1	1211	procedure ID (	procedure PX (signal I1: in Bit; signal I2 : out Bit; signal I3 : inout Integer);
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2958.vhd	1	1211	procedure ID (	procedure PX (signal I1: in Bit; signal I2 : out Bit; signal I3 : inout Integer);
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc296.vhd	1245	1340	range NUM to	type some_time is range 1 to 100
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2963.vhd	1	1549	. NUM )	FUNCTION boo (P6:integer;X:real:=10.01) RETURN integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2965.vhd	1326	1416	ID ; end	end proc1;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2970.vhd	1246	1332	" not "	function "not" (a1 : real; b1 : integer:= 12) return integer is --Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2971.vhd	1246	1332	" and "	function "and" (a1 : real) return integer is --Failure here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2983.vhd	1	1243	entity ID is	ENTITY c02s05b00x00p02n01i02983ent IS
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2984.vhd	1	1202	end ; entity	end;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2985.vhd	1	1255	ID is end	ENTITY c02s05b00x00p02n01i02985ent IS
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2992.vhd	1	1212	architecture ID of	architecture AB of E is   -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2993.vhd	1	1309	type ID is	type INIT_1 is RANGE 1 to 10;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2994.vhd	1	1212	assert ID >=	assert V2 >= 10;  -- failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2995.vhd	1	1212	for ID --	for BLOCK_LABEL1   -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2996.vhd	1	1212	port ( ID	port (PT : BOOLEAN); -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2997.vhd	1	1212	entity ID is	entity E  is     -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2998.vhd	1	1235	ID : in	procedure PX (signal I1: in Bit; signal I2 : out Bit; signal I3 : inout Integer);
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc2999.vhd	1	1235	ID : in	procedure PX (signal I1: in Bit; signal I2 : out Bit; signal I3 : inout Integer);
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3.vhd	1243	1328	( ID ,	type t1  (l,m,n);  -- Error: missing 'is'
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc300.vhd	1245	1336	range ID '	type REAL1 is range REAL'LOW-1.0 to REAL'HIGH+1.0;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3000.vhd	1	1235	ID : in	procedure PX (signal I1: in Bit; signal I2 : out Bit; signal I3 : inout Integer);
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3006.vhd	1	1232	; end ID	constant X : real;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3007.vhd	1	1232	; end ID	constant X : real;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3008.vhd	1	1235	; end ID	constant C : integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3009.vhd	1	1291	; end ID	constant    C  :  S1;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3011.vhd	1	1233	; end ID	constant X1 : real;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3012.vhd	1	1236	; constant ID	constant X1 : integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3013.vhd	1634	1688	' NUM '	type MVL is ('0', '1', 'X', 'Z');
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3014.vhd	1265	1464	ID ; end	end test;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3015.vhd	1	1211	library ID ;	library work;      -- ERROR:
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3017.vhd	1233	1270	assert ID report	assert my_bool
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3019.vhd	1	1253	type ID is	type MVL2 is ('0','1','X','Z') ;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc302.vhd	1245	1336	range NUM .	type REAL1 is range 1.0 to 9;  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3020.vhd	1	1181	; -- -	library  ;     --- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3021.vhd	1	1191	" - "	library STANDARD, "-" ;     --- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc303.vhd	1245	1336	range NUM .	type REAL2 is range 0.0 to TRUE;  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc304.vhd	1245	1336	range " NUM	type REAL3 is range "0" to 9.0 ;  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc305.vhd	1245	1336	range NUM .	type REAL4 is range 0.00 to "999";  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3058.vhd	1246	1373	: ID (	alias  NUMB  : BIT_VECTOR(21 downto 0) is R_NUM(8 to 31);
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc306.vhd	1245	1336	range ID "	type REAL5 is range B"000" to B"111";  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3064.vhd	1582	1762	for all :	for all: c12s03b02x02p05n01i03064ent_aa use entity work.fail(c12s03b02x02p05n01i03064arch_a);       -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc307.vhd	1245	1371	range ID to	type REAL6 is range TWO to 3.0;  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3087.vhd	1736	1907	<EOF>	
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3088.vhd	1	1211	attribute ID :	attribute   ill1    : real;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3089.vhd	1246	1342	range NUM to	type       a    is range 1 to 10;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3091.vhd	1246	1342	range NUM to	type       a    is range 1 to 10;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3092.vhd	1246	1342	range NUM to	type       a    is    range 1 to 10;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3093.vhd	1246	1342	range NUM to	type       a    is range 1 to 10;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3094.vhd	1	1225	range NUM to	type a1 is range 1 to 20;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3095.vhd	1246	1321	attribute ID :	attribute    A1 : INTEGER;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3096.vhd	1246	1321	attribute ID :	attribute    ill1      : real;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3097.vhd	1246	1321	attribute ID :	attribute    ill1   : real;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3098.vhd	1246	1347	attribute ID :	attribute    ATT    : integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc310.vhd	1245	1333	range - NUM	type R1 is range -10.0 to 10.0;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3103.vhd	1246	1321	attribute ID :	attribute    ill1   : real;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3104.vhd	1	1226	ID ) ;	port    (PT:BOOLEAN);
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3105.vhd	1246	1321	attribute ID :	attribute    ill1      : real;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3106.vhd	1	1212	attribute ID :	attribute p: POSITIVE;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3107.vhd	1	1212	attribute ID :	attribute p: POSITIVE;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3108.vhd	1	1212	attribute ID :	attribute A1 : INTEGER;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc315.vhd	1245	1333	file of ID	type FT is file of integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc316.vhd	1245	1333	file of ID	type FT is file of integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3161.vhd	1246	1466	' ID =	if (T2'BASE'LEFT = T1'BASE'LEFT) then   --- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc3207.vhd	1736	1907	<EOF>	
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc321.vhd	1245	1384	> ) of	type er1 is array(range <>) of integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc324.vhd	1245	1357	> NUM to	type bit_vctor is array (integer => 1 to 8) of integer; --Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc325.vhd	1245	1352	, ID range	type  it is  array (character, positive range <>) of bit;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc327.vhd	1245	1407	, NUM )	type er1 is array(5,2) of integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc328.vhd	1245	1342	. NUM ;	constant pi:real:=3.1415;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc329.vhd	1245	1356	> ) of	type bit_vctor is array ( range <>) of bit;  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc330.vhd	1245	1410	> ) of	type str_vctor is array (natural <>) of character;  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc331.vhd	1245	1473	) of ID	type matrix    is array (integer range ) of real; -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc332.vhd	1245	1388	> NUM to	type my_word is array (one => 0 to 31) of bit;  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc336.vhd	1245	1346	NUM to NUM	type bit_vctor is array 1 to 8 of integer;  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc338.vhd	1245	1354	, ID range	type bit_vctor is array (1 to 8, positive range <>) of integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc340.vhd	1	1239	type ID is	TYPE A IS ARRAY (NATURAL RANGE <>) OF INTEGER;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc348.vhd	1245	1765	ID is array	type bad_array_type is array (WIRED_OR INTEGER range 12 to 22) of BIT;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc353.vhd	1245	1349	. NUM to	type bit_vctor is array (0.0 to 7) of real; --Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc354.vhd	1245	1384	. NUM to	type b2 is array (0.0 to 7) of real;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc358.vhd	1245	1337	' NUM '	type MVL1 is ('0', '1');
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc362.vhd	1245	1337	' NUM '	type MVL1 is ('0', '1');
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc363.vhd	1245	1391	access ID ;	type a    is access week;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc367.vhd	1245	1336	' NUM '	type MVL is ('0', '1', 'Z') ;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc368.vhd	1245	1387	range NUM to	type ONETWO is range 1 to 2;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc369.vhd	1245	1387	range NUM to	type ONETWO is range 1 to 2;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc370.vhd	1245	1387	range NUM to	type ONETWO is range 1 to 2;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc371.vhd	1245	1387	range NUM to	type ONETWO is range 1 to 2;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc372.vhd	1245	1387	range NUM to	type ONETWO is range 1 to 2;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc373.vhd	1245	1387	range NUM to	type ONETWO is range 1 to 2;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc374.vhd	1245	1370	) of ID	type bit_vctor is array (character range 1 to 8) of integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc375.vhd	1245	1374	) of ID	type it is array (bit_vector range bit_vector'range) of bit;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc380.vhd	1245	1370	) of ID	type bit_vctor is array (positive range -1 to 8) of integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc383.vhd	1245	1336	' NUM '	type MVL is ('0', '1', 'Z') ;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc384.vhd	1253	1372	, ID range	type A1 is array (positive range <>, positive range <>) of bit;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc389.vhd	1245	1347	, NUM to	type M1 is array (0 to 1, 0 to 2) of bit;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc390.vhd	1245	1333	range NUM to	type I1 is range 1 to 1;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc391.vhd	1245	1333	range NUM to	type I1 is range 1 to 1;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc394.vhd	1245	1333	range NUM to	type I1 is range 1 to 1;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc396.vhd	1245	1333	range NUM to	type I1 is range 1 to 1;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc4.vhd	1243	1386	> NUM to	type my_word is array (one => 0 to 31) of bit;  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc405.vhd	1245	1647	ID ; procedure	end WR_OR;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc44.vhd	1244	1348	) ; --	constant c: integer   (2+3);  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc46.vhd	1244	1737	;	ENDc04s03b01x01p03n02i00046arch;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc47.vhd	1244	1398	. NUM ;	constant pi : real := 3.142;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc49.vhd	1244	1365	; -- ID	constant x: bit; --Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc5.vhd	1243	1284	ID is begin	ARCHITECTURE c04s01b00x00p08n01i00005arch OFc04s01b00x00p08n01i00005ent IS
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc50.vhd	1244	1339	; -- ID	constant A1 : bit;   -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc502.vhd	1245	1357	record ; --	end record;  -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc504.vhd	1245	1524	begin ID :	BEGIN
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc51.vhd	1	1231	; constant ID	constant PI : Real;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc510.vhd	1245	1673	= ' NUM	k.x = '0';
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc514.vhd	1245	1435	access ; --	type ADDRESS is access ; --- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc518.vhd	1245	1333	file of ID	type FT is file of integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc532.vhd	1245	1405	access ID ;	type A is access T;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc533.vhd	1245	1405	access ID ;	type A is access T;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc540.vhd	1245	1355	type ID is	type L1    is access ARR;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc543.vhd	1245	1415	file ID ;	type A1 is file ARR;     -- Failure_here
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc547.vhd	1245	1333	file of ID	file of integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc548.vhd	1245	1426	access ID ;	access v;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc549.vhd	1245	1334	file of ID	type FT1 is file of Bit_Vector;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc550.vhd	1245	1332	access ID ;	type A is access integer;
ghdl	stimuli/vhdl/subs/ghdl/testsuite/vests/vhdl-93/billowitch/non_compliant/analyzer_failure/tc551.vhd	1245	1332	access ID ;	type A is access integer;
